
input orientation, VRS
DMU,Category,Original,Target,Radial,Non-radial
,DeadlinesMet,237.000000,326.033661,0.000000,89.033661
,TaskAssigned,377.000000,376.999998,0.000000,-0.000002
,EOM points (agg),122.000000,1037.733636,0.000000,915.733636
,Manager Score,11.000000,32.568456,0.000000,21.568456
,TaskCompleted,255.000000,361.858628,0.000000,106.858628
48.000000,Holidays Taken,126.000000,7.663061,-118.336939,0.000000
0.060818,DeadlinesMissed,374.000000,22.745910,-351.254090,0.000000
,Experience(yrs),15.000000,15.000000,0.000000,-0.000000
,number of EOM,1.000000,2.745845,0.000000,1.745845
,EOY(points),64.000000,64.000000,0.000000,0.000000
,DeadlinesMet,29.000000,328.748324,0.000000,299.748324
,TaskAssigned,424.000000,423.999999,0.000000,-0.000001
,EOM points (agg),602.000000,861.954571,0.000000,259.954571
,Manager Score,10.000000,48.174274,0.000000,38.174274
,TaskCompleted,50.000000,401.254089,0.000000,351.254089
49.000000,Holidays Taken,64.000000,15.373530,-48.626470,-0.000000
0.240211,DeadlinesMissed,47.000000,11.289936,-35.710064,0.000000
,Experience(yrs),2.000000,9.980652,0.000000,7.980652
,number of EOM,10.000000,10.000000,0.000000,-0.000000
,EOY(points),17.000000,50.804373,0.000000,33.804373
,DeadlinesMet,53.000000,142.442843,0.000000,89.442843
,TaskAssigned,195.000000,195.000000,0.000000,0.000000
,EOM points (agg),1080.000000,1079.999995,0.000000,-0.000005
,Manager Score,37.000000,37.000000,0.000000,-0.000000
,TaskCompleted,148.000000,183.710064,0.000000,35.710064
50.000000,Holidays Taken,77.000000,7.716172,-69.283828,0.000000
0.100210,DeadlinesMissed,252.000000,25.252925,-226.747075,-0.000000
,Experience(yrs),21.000000,21.000000,0.000000,0.000000
,number of EOM,7.000000,7.000000,0.000000,0.000000
,EOY(points),2.000000,36.298551,0.000000,34.298551
,DeadlinesMet,64.000000,154.836302,0.000000,90.836302
,TaskAssigned,351.000000,351.000001,0.000000,0.000001
,EOM points (agg),817.000000,817.000001,0.000000,0.000001
,Manager Score,69.000000,69.000001,0.000000,0.000001
,TaskCompleted,99.000000,325.747076,0.000000,226.747076
51.000000,Holidays Taken,62.000000,12.971283,-49.028716,-0.000000
0.209214,DeadlinesMissed,167.000000,34.938780,-132.061220,-0.000000
,Experience(yrs),25.000000,25.000000,0.000000,-0.000000
,number of EOM,0.000000,9.995281,0.000000,9.995281
,EOY(points),89.000000,89.000000,0.000000,-0.000000
,DeadlinesMet,105.000000,195.669973,0.000000,90.669973
,TaskAssigned,326.000000,326.000001,0.000000,0.000001
,EOM points (agg),257.000000,414.571377,0.000000,157.571377
,Manager Score,30.000000,40.410753,0.000000,10.410753
,TaskCompleted,159.000000,291.061221,0.000000,132.061221
52.000000,Holidays Taken,7.000000,1.685013,-5.314987,-0.000000
0.240716,DeadlinesMissed,111.000000,26.719498,-84.280502,-0.000000
,Experience(yrs),5.000000,26.640594,0.000000,21.640594
,number of EOM,8.000000,8.000000,0.000000,-0.000000
,EOY(points),80.000000,80.000000,0.000000,-0.000000
,DeadlinesMet,3.000000,20.260412,0.000000,17.260412
,TaskAssigned,132.000000,137.805882,0.000000,5.805882
,EOM points (agg),462.000000,461.999999,0.000000,-0.000001
,Manager Score,3.000000,76.744786,0.000000,73.744786
,TaskCompleted,21.000000,111.086384,0.000000,90.086384
53.000000,Holidays Taken,65.000000,37.012575,-27.987425,0.000000
0.569424,DeadlinesMissed,145.000000,82.566514,-62.433487,0.000000
,Experience(yrs),17.000000,18.930194,0.000000,1.930194
,number of EOM,7.000000,7.000000,0.000000,0.000000
,EOY(points),7.000000,76.929075,0.000000,69.929075
,DeadlinesMet,17.000000,72.172720,0.000000,55.172720
,TaskAssigned,273.000000,273.000001,0.000000,0.000001
,EOM points (agg),625.000000,818.075463,0.000000,193.075463
,Manager Score,100.000000,100.000000,0.000000,0.000000
,TaskCompleted,128.000000,190.433487,0.000000,62.433487
54.000000,Holidays Taken,86.000000,6.548091,-79.451909,-0.000000
0.076141,DeadlinesMissed,64.000000,4.872998,-59.127002,-0.000000
,Experience(yrs),20.000000,20.000000,0.000000,-0.000000
,number of EOM,8.000000,8.000000,0.000000,-0.000000
,EOY(points),51.000000,52.177353,0.000000,1.177353
,DeadlinesMet,1.000000,42.946927,0.000000,41.946927
,TaskAssigned,83.000000,86.397433,0.000000,3.397433
,EOM points (agg),913.000000,912.999991,0.000000,-0.000009
,Manager Score,17.000000,29.471182,0.000000,12.471182
,TaskCompleted,19.000000,81.524435,0.000000,62.524435
55.000000,Holidays Taken,33.000000,11.817124,-21.182876,-0.000000
0.358095,DeadlinesMissed,17.000000,6.087609,-10.912391,-0.000000
,Experience(yrs),16.000000,17.848047,0.000000,1.848047
,number of EOM,12.000000,12.000000,0.000000,0.000000
,EOY(points),12.000000,12.000000,0.000000,0.000000
,DeadlinesMet,6.000000,43.925879,0.000000,37.925879
,TaskAssigned,46.000000,91.211263,0.000000,45.211263
,EOM points (agg),205.000000,204.999999,0.000000,-0.000001
,Manager Score,36.000000,57.349720,0.000000,21.349720
,TaskCompleted,29.000000,85.123654,0.000000,56.123654
56.000000,Holidays Taken,90.000000,47.802328,-42.197672,0.000000
0.531137,DeadlinesMissed,193.000000,102.509437,-90.490563,0.000000
,Experience(yrs),11.000000,20.288814,0.000000,9.288814
,number of EOM,12.000000,12.000000,0.000000,0.000000
,EOY(points),72.000000,72.000000,0.000000,0.000000
,DeadlinesMet,15.000000,77.553885,0.000000,62.553885
,TaskAssigned,243.000000,243.000000,0.000000,0.000000
,EOM points (agg),1158.000000,1158.000002,0.000000,0.000002
,Manager Score,58.000000,58.000000,0.000000,0.000000
,TaskCompleted,50.000000,140.490563,0.000000,90.490563
57.000000,Holidays Taken,132.000000,29.378806,-102.621193,-0.000001
0.222567,DeadlinesMissed,120.000000,26.708006,-93.291994,-0.000000
,Experience(yrs),28.000000,28.000000,0.000000,-0.000000
,number of EOM,6.000000,6.000000,0.000000,-0.000000
,EOY(points),33.000000,38.410059,0.000000,5.410059
,DeadlinesMet,135.000000,178.248430,0.000000,43.248430
,TaskAssigned,312.000000,312.000001,0.000000,0.000001
,EOM points (agg),433.000000,583.316410,0.000000,150.316410
,Manager Score,83.000000,83.000000,0.000000,-0.000000
,TaskCompleted,192.000000,285.291995,0.000000,93.291995
58.000000,Holidays Taken,149.000000,12.338335,-136.661665,-0.000000
0.082808,DeadlinesMissed,182.000000,15.070986,-166.929014,-0.000000
,Experience(yrs),18.000000,18.812404,0.000000,0.812404
,number of EOM,10.000000,10.000000,0.000000,-0.000000
,EOY(points),20.000000,36.011003,0.000000,16.011003
,DeadlinesMet,19.000000,86.616252,0.000000,67.616252
,TaskAssigned,217.000000,216.999998,0.000000,-0.000002
,EOM points (agg),973.000000,972.999992,0.000000,-0.000008
,Manager Score,68.000000,68.000000,0.000000,-0.000000
,TaskCompleted,35.000000,201.929011,0.000000,166.929011
59.000000,Holidays Taken,130.000000,34.484461,-95.515538,-0.000001
0.265265,DeadlinesMissed,191.000000,50.665632,-140.334368,-0.000000
,Experience(yrs),23.000000,23.000000,0.000000,-0.000000
,number of EOM,5.000000,7.707403,0.000000,2.707403
,EOY(points),58.000000,57.999999,0.000000,-0.000001
,DeadlinesMet,96.000000,121.616981,0.000000,25.616981
,TaskAssigned,393.000000,392.999998,0.000000,-0.000002
,EOM points (agg),385.000000,409.168049,0.000000,24.168049
,Manager Score,95.000000,95.000000,0.000000,-0.000000
,TaskCompleted,202.000000,342.334366,0.000000,140.334366
60.000000,Holidays Taken,99.000000,18.815505,-80.184496,0.000000
0.190056,DeadlinesMissed,98.000000,18.625449,-79.374551,0.000000
,Experience(yrs),5.000000,7.012287,0.000000,2.012287
,number of EOM,11.000000,11.000000,0.000000,0.000000
,EOY(points),20.000000,20.000000,0.000000,0.000000
,DeadlinesMet,194.000000,194.000001,0.000000,0.000001
,TaskAssigned,370.000000,370.000002,0.000000,0.000002
,EOM points (agg),972.000000,972.000005,0.000000,0.000005
,Manager Score,47.000000,47.000000,0.000000,0.000000
,TaskCompleted,272.000000,351.374553,0.000000,79.374553
61.000000,Holidays Taken,15.000000,4.578742,-10.421258,0.000000
0.305249,DeadlinesMissed,424.000000,129.425771,-294.574229,0.000000
,Experience(yrs),13.000000,13.000000,0.000000,0.000000
,number of EOM,7.000000,8.718559,0.000000,1.718559
,EOY(points),41.000000,46.053167,0.000000,5.053167
,DeadlinesMet,40.000000,239.884190,0.000000,199.884190
,TaskAssigned,484.000000,484.000002,0.000000,0.000002
,EOM points (agg),434.000000,689.502292,0.000000,255.502292
,Manager Score,6.000000,28.790064,0.000000,22.790064
,TaskCompleted,60.000000,354.574231,0.000000,294.574231
62.000000,Holidays Taken,119.000000,8.967292,-110.032708,-0.000000
0.075355,DeadlinesMissed,67.000000,5.048811,-61.951189,-0.000000
,Experience(yrs),0.000000,10.584540,0.000000,10.584540
,number of EOM,1.000000,4.598022,0.000000,3.598022
,EOY(points),85.000000,84.999999,0.000000,-0.000001
,DeadlinesMet,40.000000,63.921767,0.000000,23.921767
,TaskAssigned,206.000000,205.999999,0.000000,-0.000001
,EOM points (agg),457.000000,456.999992,0.000000,-0.000008
,Manager Score,64.000000,63.999999,0.000000,-0.000001
,TaskCompleted,139.000000,200.951188,0.000000,61.951188
63.000000,Holidays Taken,40.000000,40.000000,0.000000,0.000000
1.000000,DeadlinesMissed,316.000000,316.000000,0.000000,0.000000
,Experience(yrs),23.000000,23.000000,0.000000,0.000000
,number of EOM,4.000000,4.000000,0.000000,0.000000
,EOY(points),94.000000,94.000000,0.000000,0.000000
,DeadlinesMet,77.000000,77.000000,0.000000,0.000000
,TaskAssigned,494.000000,494.000000,0.000000,0.000000
,EOM points (agg),6.000000,6.000000,0.000000,0.000000
,Manager Score,79.000000,79.000000,0.000000,0.000000
,TaskCompleted,178.000000,178.000000,0.000000,0.000000
64.000000,Holidays Taken,86.000000,5.353745,-80.646255,0.000000
0.062253,DeadlinesMissed,124.000000,7.719353,-116.280647,-0.000000
,Experience(yrs),18.000000,18.000000,0.000000,0.000000
,number of EOM,7.000000,7.000000,0.000000,0.000000
,EOY(points),28.000000,43.142698,0.000000,15.142698
,DeadlinesMet,85.000000,151.914509,0.000000,66.914509
,TaskAssigned,220.000000,220.000001,0.000000,0.000001
,EOM points (agg),326.000000,579.818561,0.000000,253.818561
,Manager Score,9.000000,39.696529,0.000000,30.696529
,TaskCompleted,96.000000,212.280647,0.000000,116.280647
65.000000,Holidays Taken,111.000000,5.940536,-105.059464,0.000000
0.053518,DeadlinesMissed,197.000000,10.543114,-186.456886,0.000000
,Experience(yrs),19.000000,19.000000,0.000000,0.000000
,number of EOM,6.000000,6.000000,0.000000,0.000000
,EOY(points),69.000000,69.000000,0.000000,0.000000
,DeadlinesMet,41.000000,177.929222,0.000000,136.929222
,TaskAssigned,255.000000,255.000001,0.000000,0.000001
,EOM points (agg),536.000000,536.000004,0.000000,0.000004
,Manager Score,4.000000,56.469698,0.000000,52.469698
,TaskCompleted,58.000000,244.456887,0.000000,186.456887
66.000000,Holidays Taken,146.000000,7.171162,-138.828838,0.000000
0.049118,DeadlinesMissed,64.000000,3.143523,-60.856477,0.000000
,Experience(yrs),17.000000,17.000000,0.000000,0.000000
,number of EOM,4.000000,4.000000,0.000000,0.000000
,EOY(points),31.000000,56.032523,0.000000,25.032523
,DeadlinesMet,37.000000,185.462162,0.000000,148.462162
,TaskAssigned,211.000000,211.000003,0.000000,0.000003
,EOM points (agg),524.000000,821.461099,0.000000,297.461099
,Manager Score,39.000000,58.070644,0.000000,19.070644
,TaskCompleted,147.000000,207.856480,0.000000,60.856480
67.000000,Holidays Taken,103.000000,27.236710,-75.763290,-0.000000
0.264434,DeadlinesMissed,94.000000,24.856803,-69.143196,-0.000000
,Experience(yrs),22.000000,22.000000,0.000000,-0.000000
,number of EOM,10.000000,10.000000,0.000000,-0.000000
,EOY(points),49.000000,69.205148,0.000000,20.205148
,DeadlinesMet,112.000000,112.000000,0.000000,-0.000000
,TaskAssigned,238.000000,237.999999,0.000000,-0.000001
,EOM points (agg),1019.000000,1018.999998,0.000000,-0.000002
,Manager Score,90.000000,90.000000,0.000000,-0.000000
,TaskCompleted,144.000000,213.143196,0.000000,69.143196
68.000000,Holidays Taken,43.000000,30.607500,-12.392500,0.000000
0.711802,DeadlinesMissed,67.000000,47.690756,-19.309244,0.000000
,Experience(yrs),25.000000,25.000000,0.000000,0.000000
,number of EOM,6.000000,6.000000,0.000000,0.000000
,EOY(points),55.000000,55.000000,0.000000,0.000000
,DeadlinesMet,128.000000,209.446993,0.000000,81.446993
,TaskAssigned,420.000000,420.000002,0.000000,0.000002
,EOM points (agg),407.000000,734.625517,0.000000,327.625517
,Manager Score,84.000000,84.000000,0.000000,0.000000
,TaskCompleted,353.000000,372.309246,0.000000,19.309246
69.000000,Holidays Taken,147.000000,11.815259,-135.184741,-0.000000
0.080376,DeadlinesMissed,196.000000,15.753678,-180.246322,-0.000000
,Experience(yrs),4.000000,15.403334,0.000000,11.403334
,number of EOM,8.000000,8.000000,0.000000,-0.000000
,EOY(points),14.000000,60.161909,0.000000,46.161909
,DeadlinesMet,4.000000,281.778548,0.000000,277.778548
,TaskAssigned,441.000000,441.000000,0.000000,0.000000
,EOM points (agg),375.000000,461.746735,0.000000,86.746735
,Manager Score,48.000000,48.000000,0.000000,-0.000000
,TaskCompleted,245.000000,425.246322,0.000000,180.246322
70.000000,Holidays Taken,48.000000,37.065062,-10.934938,-0.000000
0.772189,DeadlinesMissed,88.000000,67.952613,-20.047386,-0.000000
,Experience(yrs),8.000000,9.480102,0.000000,1.480102
,number of EOM,11.000000,11.000000,0.000000,0.000000
,EOY(points),93.000000,93.000000,0.000000,0.000000
,DeadlinesMet,174.000000,174.000000,0.000000,0.000000
,TaskAssigned,262.000000,323.051083,0.000000,61.051083
,EOM points (agg),929.000000,929.000002,0.000000,0.000002
,Manager Score,6.000000,36.046035,0.000000,30.046035
,TaskCompleted,174.000000,255.098469,0.000000,81.098469
71.000000,Holidays Taken,30.000000,6.120847,-23.879153,-0.000000
0.204028,DeadlinesMissed,22.000000,4.488621,-17.511379,-0.000000
,Experience(yrs),3.000000,12.111488,0.000000,9.111488
,number of EOM,2.000000,2.000000,0.000000,0.000000
,EOY(points),2.000000,54.310086,0.000000,52.310086
,DeadlinesMet,41.000000,194.047976,0.000000,153.047976
,TaskAssigned,230.000000,230.000001,0.000000,0.000001
,EOM points (agg),1036.000000,1036.000007,0.000000,0.000007
,Manager Score,40.000000,45.900767,0.000000,5.900767
,TaskCompleted,208.000000,225.511379,0.000000,17.511379
72.000000,Holidays Taken,75.000000,15.401558,-59.598442,0.000000
0.205354,DeadlinesMissed,72.000000,14.785496,-57.214504,0.000000
,Experience(yrs),14.000000,18.700217,0.000000,4.700217
,number of EOM,7.000000,7.000000,0.000000,0.000000
,EOY(points),84.000000,84.000001,0.000000,0.000001
,DeadlinesMet,14.000000,27.247213,0.000000,13.247213
,TaskAssigned,108.000000,108.000001,0.000000,0.000001
,EOM points (agg),1006.000000,1006.000013,0.000000,0.000013
,Manager Score,59.000000,59.000001,0.000000,0.000001
,TaskCompleted,36.000000,93.214505,0.000000,57.214505
73.000000,Holidays Taken,34.000000,4.323423,-29.676577,0.000000
0.127160,DeadlinesMissed,165.000000,20.981320,-144.018681,0.000001
,Experience(yrs),10.000000,11.368620,0.000000,1.368620
,number of EOM,5.000000,5.000000,0.000000,-0.000000
,EOY(points),56.000000,56.000000,0.000000,-0.000000
,DeadlinesMet,6.000000,72.706200,0.000000,66.706200
,TaskAssigned,181.000000,180.999999,0.000000,-0.000001
,EOM points (agg),1068.000000,1068.000003,0.000000,0.000003
,Manager Score,69.000000,69.000000,0.000000,-0.000000
,TaskCompleted,16.000000,160.018680,0.000000,144.018680
74.000000,Holidays Taken,121.000000,70.104331,-50.895670,0.000001
0.579375,DeadlinesMissed,290.000000,168.018644,-121.981357,0.000001
,Experience(yrs),28.000000,28.000000,0.000000,0.000000
,number of EOM,6.000000,6.000000,0.000000,0.000000
,EOY(points),25.000000,58.760915,0.000000,33.760915
,DeadlinesMet,192.000000,232.293417,0.000000,40.293417
,TaskAssigned,490.000000,490.000001,0.000000,0.000001
,EOM points (agg),537.000000,563.411043,0.000000,26.411043
,Manager Score,20.000000,33.944823,0.000000,13.944823
,TaskCompleted,200.000000,321.981358,0.000000,121.981358
75.000000,Holidays Taken,52.000000,6.000000,-46.000000,-0.000000
0.115385,DeadlinesMissed,0.000000,0.000000,-0.000000,0.000000
,Experience(yrs),0.000000,23.000000,0.000000,23.000000
,number of EOM,0.000000,6.000000,0.000000,6.000000
,EOY(points),31.000000,66.000000,0.000000,35.000000
,DeadlinesMet,1.000000,10.000000,0.000000,9.000000
,TaskAssigned,2.000000,19.000000,0.000000,17.000000
,EOM points (agg),567.000000,730.000000,0.000000,163.000000
,Manager Score,11.000000,84.000000,0.000000,73.000000
,TaskCompleted,2.000000,19.000000,0.000000,17.000000
76.000000,Holidays Taken,21.000000,4.945811,-16.054189,-0.000000
0.235515,DeadlinesMissed,141.000000,33.207585,-107.792415,-0.000000
,Experience(yrs),19.000000,19.000000,0.000000,0.000000
,number of EOM,11.000000,11.000000,0.000000,0.000000
,EOY(points),19.000000,45.791096,0.000000,26.791096
,DeadlinesMet,12.000000,188.688859,0.000000,176.688859
,TaskAssigned,284.000000,284.000001,0.000000,0.000001
,EOM points (agg),223.000000,927.762536,0.000000,704.762536
,Manager Score,11.000000,43.952024,0.000000,32.952024
,TaskCompleted,143.000000,250.792415,0.000000,107.792415
77.000000,Holidays Taken,31.000000,26.573301,-4.426699,0.000000
0.857203,DeadlinesMissed,81.000000,69.433465,-11.566535,0.000000
,Experience(yrs),11.000000,20.783119,0.000000,9.783119
,number of EOM,11.000000,11.000000,0.000000,-0.000000
,EOY(points),0.000000,58.785139,0.000000,58.785139
,DeadlinesMet,17.000000,207.105654,0.000000,190.105654
,TaskAssigned,466.000000,466.000000,0.000000,-0.000000
,EOM points (agg),1105.000000,1104.999999,0.000000,-0.000001
,Manager Score,31.000000,73.520342,0.000000,42.520342
,TaskCompleted,385.000000,396.566535,0.000000,11.566535
78.000000,Holidays Taken,146.000000,146.000000,0.000000,0.000000
1.000000,DeadlinesMissed,1.000000,1.000000,0.000000,0.000000
,Experience(yrs),10.000000,10.000000,0.000000,0.000000
,number of EOM,5.000000,5.000000,0.000000,0.000000
,EOY(points),87.000000,87.000000,0.000000,0.000000
,DeadlinesMet,21.000000,21.000000,0.000000,0.000000
,TaskAssigned,33.000000,33.000000,0.000000,0.000000
,EOM points (agg),1190.000000,1190.000000,0.000000,0.000000
,Manager Score,43.000000,43.000000,0.000000,0.000000
,TaskCompleted,32.000000,32.000000,0.000000,0.000000
79.000000,Holidays Taken,38.000000,38.000000,0.000000,0.000000
1.000000,DeadlinesMissed,134.000000,134.000000,0.000000,0.000000
