
input orientation, VRS
DMU,Category,Original,Target,Radial,Non-radial
,EOM points (agg),57.000000,57.000000,0.000000,0.000000
,TaskCompleted,72.000000,72.000000,0.000000,0.000000
,number of EOM,7.000000,7.000000,0.000000,0.000000
48.000000,Holidays Taken,68.000000,31.347290,-36.652710,-0.000000
0.460990,DeadlinesMissed,234.000000,107.871556,-126.128443,-0.000001
,Manager Score,39.000000,39.000000,0.000000,0.000000
,Experience(yrs),15.000000,16.344438,0.000000,1.344438
,EOY(points),39.000000,76.806219,0.000000,37.806219
,TaskAssigned,266.000000,316.560701,0.000000,50.560701
,DeadlinesMet,243.000000,243.000000,0.000000,-0.000000
,EOM points (agg),1024.000000,1024.000000,0.000000,0.000000
,TaskCompleted,32.000000,208.689145,0.000000,176.689145
,number of EOM,4.000000,4.000000,0.000000,0.000000
49.000000,Holidays Taken,75.000000,6.848706,-68.151294,0.000000
0.091316,DeadlinesMissed,67.000000,6.118177,-60.881823,-0.000000
,Manager Score,12.000000,76.226194,0.000000,64.226194
,Experience(yrs),22.000000,26.626710,0.000000,4.626710
,EOY(points),60.000000,72.729244,0.000000,12.729244
,TaskAssigned,103.000000,193.061915,0.000000,90.061915
,DeadlinesMet,17.000000,177.915157,0.000000,160.915157
,EOM points (agg),329.000000,329.000003,0.000000,0.000003
,TaskCompleted,36.000000,186.943738,0.000000,150.943738
,number of EOM,2.000000,9.771434,0.000000,7.771434
50.000000,Holidays Taken,116.000000,116.000000,0.000000,0.000000
1.000000,DeadlinesMissed,2.000000,2.000000,0.000000,0.000000
,Manager Score,15.000000,15.000000,0.000000,0.000000
,Experience(yrs),26.000000,26.000000,0.000000,0.000000
,EOY(points),65.000000,65.000000,0.000000,0.000000
,TaskAssigned,5.000000,5.000000,0.000000,0.000000
,DeadlinesMet,4.000000,4.000000,0.000000,0.000000
,EOM points (agg),574.000000,574.000000,0.000000,0.000000
,TaskCompleted,3.000000,3.000000,0.000000,0.000000
,number of EOM,9.000000,9.000000,0.000000,0.000000
51.000000,Holidays Taken,91.000000,17.981418,-73.018582,-0.000000
0.197598,DeadlinesMissed,17.000000,3.359166,-13.640834,0.000000
,Manager Score,46.000000,74.106022,0.000000,28.106022
,Experience(yrs),6.000000,23.428803,0.000000,17.428803
,EOY(points),75.000000,75.000000,0.000000,-0.000000
,TaskAssigned,108.000000,154.378677,0.000000,46.378677
,DeadlinesMet,14.000000,121.499178,0.000000,107.499178
,EOM points (agg),430.000000,430.000002,0.000000,0.000002
,TaskCompleted,91.000000,151.019511,0.000000,60.019511
,number of EOM,0.000000,9.758748,0.000000,9.758748
52.000000,Holidays Taken,46.000000,46.000000,0.000000,0.000000
1.000000,DeadlinesMissed,36.000000,36.000000,0.000000,0.000000
,Manager Score,33.000000,33.000000,0.000000,0.000000
,Experience(yrs),9.000000,9.000000,0.000000,0.000000
,EOY(points),65.000000,65.000000,0.000000,0.000000
,TaskAssigned,341.000000,341.000000,0.000000,0.000000
,DeadlinesMet,102.000000,102.000000,0.000000,0.000000
,EOM points (agg),853.000000,853.000000,0.000000,0.000000
,TaskCompleted,305.000000,305.000000,0.000000,0.000000
,number of EOM,12.000000,12.000000,0.000000,0.000000
53.000000,Holidays Taken,41.000000,17.071138,-23.928862,0.000000
0.416369,DeadlinesMissed,189.000000,30.785669,-110.306217,-47.908114
,Manager Score,93.000000,93.000000,0.000000,0.000000
,Experience(yrs),9.000000,12.290984,0.000000,3.290984
,EOY(points),18.000000,56.886868,0.000000,38.886868
,TaskAssigned,315.000000,315.000001,0.000000,0.000001
,DeadlinesMet,169.000000,169.000000,0.000000,0.000000
,EOM points (agg),24.000000,504.801831,0.000000,480.801831
,TaskCompleted,126.000000,284.214332,0.000000,158.214332
,number of EOM,3.000000,9.159828,0.000000,6.159828
54.000000,Holidays Taken,106.000000,106.000000,0.000000,0.000000
1.000000,DeadlinesMissed,53.000000,53.000000,0.000000,0.000000
,Manager Score,99.000000,99.000000,0.000000,0.000000
,Experience(yrs),7.000000,7.000000,0.000000,0.000000
,EOY(points),35.000000,35.000000,0.000000,0.000000
,TaskAssigned,256.000000,256.000000,0.000000,0.000000
,DeadlinesMet,101.000000,101.000000,0.000000,0.000000
,EOM points (agg),335.000000,335.000000,0.000000,0.000000
,TaskCompleted,203.000000,203.000000,0.000000,0.000000
,number of EOM,9.000000,9.000000,0.000000,0.000000
55.000000,Holidays Taken,35.000000,35.000000,0.000000,0.000000
1.000000,DeadlinesMissed,33.000000,33.000000,0.000000,0.000000
,Manager Score,68.000000,68.000000,0.000000,0.000000
,Experience(yrs),2.000000,2.000000,0.000000,0.000000
,EOY(points),82.000000,82.000000,0.000000,0.000000
,TaskAssigned,76.000000,76.000000,0.000000,0.000000
,DeadlinesMet,10.000000,10.000000,0.000000,0.000000
,EOM points (agg),1054.000000,1054.000000,0.000000,0.000000
,TaskCompleted,43.000000,43.000000,0.000000,0.000000
,number of EOM,11.000000,11.000000,0.000000,0.000000
56.000000,Holidays Taken,4.000000,2.837703,-1.162297,-0.000000
0.709426,DeadlinesMissed,141.000000,100.029025,-40.970973,-0.000002
,Manager Score,61.000000,61.000000,0.000000,-0.000000
,Experience(yrs),20.000000,24.720442,0.000000,4.720442
,EOY(points),1.000000,71.658648,0.000000,70.658648
,TaskAssigned,222.000000,221.999999,0.000000,-0.000001
,DeadlinesMet,161.000000,160.999999,0.000000,-0.000001
,EOM points (agg),336.000000,534.885757,0.000000,198.885757
,TaskCompleted,81.000000,121.970974,0.000000,40.970974
,number of EOM,0.000000,4.864477,0.000000,4.864477
57.000000,Holidays Taken,149.000000,149.000000,0.000000,0.000000
1.000000,DeadlinesMissed,4.000000,4.000000,0.000000,0.000000
,Manager Score,62.000000,62.000000,0.000000,0.000000
,Experience(yrs),18.000000,18.000000,0.000000,0.000000
,EOY(points),100.000000,100.000000,0.000000,0.000000
,TaskAssigned,29.000000,29.000000,0.000000,0.000000
,DeadlinesMet,15.000000,15.000000,0.000000,0.000000
,EOM points (agg),803.000000,803.000000,0.000000,0.000000
,TaskCompleted,25.000000,25.000000,0.000000,0.000000
,number of EOM,3.000000,3.000000,0.000000,0.000000
58.000000,Holidays Taken,127.000000,47.081128,-79.918872,0.000000
0.370718,DeadlinesMissed,14.000000,5.190046,-8.809954,0.000000
,Manager Score,73.000000,74.438900,0.000000,1.438900
,Experience(yrs),9.000000,19.224114,0.000000,10.224114
,EOY(points),77.000000,77.000000,0.000000,0.000000
,TaskAssigned,299.000000,299.000002,0.000000,0.000002
,DeadlinesMet,48.000000,155.541452,0.000000,107.541452
,EOM points (agg),7.000000,829.411808,0.000000,822.411808
,TaskCompleted,285.000000,293.809956,0.000000,8.809956
,number of EOM,0.000000,6.075351,0.000000,6.075351
59.000000,Holidays Taken,48.000000,14.266450,-33.733550,0.000000
0.297218,DeadlinesMissed,46.000000,13.672015,-32.327985,0.000000
,Manager Score,85.000000,85.000001,0.000000,0.000001
,Experience(yrs),28.000000,28.000000,0.000000,0.000000
,EOY(points),17.000000,65.234988,0.000000,48.234988
,TaskAssigned,105.000000,105.000000,0.000000,0.000000
,DeadlinesMet,38.000000,75.123130,0.000000,37.123130
,EOM points (agg),611.000000,835.665296,0.000000,224.665296
,TaskCompleted,59.000000,91.327985,0.000000,32.327985
,number of EOM,3.000000,10.614738,0.000000,7.614738
60.000000,Holidays Taken,93.000000,93.000000,0.000000,0.000000
1.000000,DeadlinesMissed,30.000000,30.000000,0.000000,0.000000
,Manager Score,73.000000,73.000000,0.000000,0.000000
,Experience(yrs),3.000000,3.000000,0.000000,0.000000
,EOY(points),98.000000,98.000000,0.000000,0.000000
,TaskAssigned,58.000000,58.000000,0.000000,0.000000
,DeadlinesMet,39.000000,39.000000,0.000000,0.000000
,EOM points (agg),983.000000,983.000000,0.000000,0.000000
,TaskCompleted,28.000000,28.000000,0.000000,0.000000
,number of EOM,1.000000,1.000000,0.000000,0.000000
61.000000,Holidays Taken,10.000000,10.000000,0.000000,0.000000
1.000000,DeadlinesMissed,17.000000,17.000000,0.000000,0.000000
,Manager Score,98.000000,98.000000,0.000000,0.000000
,Experience(yrs),27.000000,27.000000,0.000000,0.000000
,EOY(points),76.000000,76.000000,0.000000,0.000000
,TaskAssigned,220.000000,220.000000,0.000000,0.000000
,DeadlinesMet,179.000000,179.000000,0.000000,0.000000
,EOM points (agg),823.000000,823.000000,0.000000,0.000000
,TaskCompleted,203.000000,203.000000,0.000000,0.000000
,number of EOM,10.000000,10.000000,0.000000,0.000000
62.000000,Holidays Taken,60.000000,6.433807,-53.566193,-0.000000
0.107230,DeadlinesMissed,55.000000,5.897656,-49.102344,-0.000000
,Manager Score,6.000000,74.542161,0.000000,68.542161
,Experience(yrs),16.000000,26.448582,0.000000,10.448582
,EOY(points),13.000000,73.475964,0.000000,60.475964
,TaskAssigned,56.000000,215.718652,0.000000,159.718652
,DeadlinesMet,51.000000,198.554450,0.000000,147.554450
,EOM points (agg),233.000000,233.000001,0.000000,0.000001
,TaskCompleted,1.000000,209.820996,0.000000,208.820996
,number of EOM,3.000000,9.479807,0.000000,6.479807
63.000000,Holidays Taken,72.000000,72.000000,0.000000,0.000000
1.000000,DeadlinesMissed,67.000000,67.000000,0.000000,0.000000
,Manager Score,52.000000,52.000000,0.000000,0.000000
,Experience(yrs),26.000000,26.000000,0.000000,0.000000
,EOY(points),93.000000,93.000000,0.000000,0.000000
,TaskAssigned,343.000000,343.000000,0.000000,0.000000
,DeadlinesMet,110.000000,110.000000,0.000000,0.000000
,EOM points (agg),652.000000,652.000000,0.000000,0.000000
,TaskCompleted,276.000000,276.000000,0.000000,0.000000
,number of EOM,4.000000,4.000000,0.000000,0.000000
64.000000,Holidays Taken,84.000000,84.000000,0.000000,0.000000
1.000000,DeadlinesMissed,2.000000,2.000000,0.000000,0.000000
,Manager Score,9.000000,9.000000,0.000000,0.000000
,Experience(yrs),5.000000,5.000000,0.000000,0.000000
,EOY(points),40.000000,40.000000,0.000000,0.000000
,TaskAssigned,343.000000,343.000000,0.000000,0.000000
,DeadlinesMet,99.000000,99.000000,0.000000,0.000000
,EOM points (agg),1014.000000,1014.000000,0.000000,0.000000
,TaskCompleted,341.000000,341.000000,0.000000,0.000000
,number of EOM,10.000000,10.000000,0.000000,0.000000
65.000000,Holidays Taken,143.000000,38.026812,-95.577169,-9.396019
0.331628,DeadlinesMissed,234.000000,77.600996,-156.399004,-0.000000
,Manager Score,87.000000,87.000000,0.000000,0.000000
,Experience(yrs),26.000000,26.000000,0.000000,-0.000000
,EOY(points),25.000000,81.764493,0.000000,56.764493
,TaskAssigned,298.000000,298.000000,0.000000,0.000000
,DeadlinesMet,138.000000,138.000001,0.000000,0.000001
,EOM points (agg),716.000000,716.000002,0.000000,0.000002
,TaskCompleted,64.000000,220.399004,0.000000,156.399004
,number of EOM,4.000000,7.602262,0.000000,3.602262
66.000000,Holidays Taken,107.000000,28.127759,-78.872240,-0.000000
0.262876,DeadlinesMissed,29.000000,7.623411,-21.376588,-0.000000
,Manager Score,38.000000,38.000000,0.000000,-0.000000
,Experience(yrs),5.000000,16.998098,0.000000,11.998098
,EOY(points),8.000000,45.977344,0.000000,37.977344
,TaskAssigned,251.000000,251.000001,0.000000,0.000001
,DeadlinesMet,108.000000,159.649021,0.000000,51.649021
,EOM points (agg),780.000000,780.000000,0.000000,0.000000
,TaskCompleted,222.000000,243.376590,0.000000,21.376590
,number of EOM,7.000000,7.262982,0.000000,0.262982
67.000000,Holidays Taken,150.000000,53.233871,-96.766129,0.000001
0.354892,DeadlinesMissed,15.000000,5.323387,-9.676613,-0.000000
,Manager Score,30.000000,78.171774,0.000000,48.171774
,Experience(yrs),1.000000,25.825806,0.000000,24.825806
,EOY(points),53.000000,87.704436,0.000000,34.704436
,TaskAssigned,66.000000,226.693953,0.000000,160.693953
,DeadlinesMet,9.000000,116.681856,0.000000,107.681856
,EOM points (agg),1106.000000,1106.000001,0.000000,0.000001
,TaskCompleted,51.000000,221.370566,0.000000,170.370566
,number of EOM,2.000000,5.979839,0.000000,3.979839
68.000000,Holidays Taken,14.000000,14.000000,0.000000,0.000000
1.000000,DeadlinesMissed,196.000000,196.000000,0.000000,0.000000
,Manager Score,24.000000,24.000000,0.000000,0.000000
,Experience(yrs),5.000000,5.000000,0.000000,0.000000
,EOY(points),65.000000,65.000000,0.000000,0.000000
,TaskAssigned,249.000000,249.000000,0.000000,0.000000
,DeadlinesMet,58.000000,58.000000,0.000000,0.000000
,EOM points (agg),114.000000,114.000000,0.000000,0.000000
,TaskCompleted,53.000000,53.000000,0.000000,0.000000
,number of EOM,12.000000,12.000000,0.000000,0.000000
69.000000,Holidays Taken,95.000000,9.388235,-85.611765,0.000000
0.098824,DeadlinesMissed,45.000000,4.447059,-40.552941,0.000000
,Manager Score,21.000000,78.411765,0.000000,57.411765
,Experience(yrs),14.000000,26.211765,0.000000,12.211765
,EOY(points),51.000000,73.588236,0.000000,22.588236
,TaskAssigned,98.000000,173.082354,0.000000,75.082354
,DeadlinesMet,79.000000,157.058824,0.000000,78.058824
,EOM points (agg),189.000000,414.305884,0.000000,225.305884
,TaskCompleted,53.000000,168.635295,0.000000,115.635295
,number of EOM,10.000000,10.000000,0.000000,0.000000
70.000000,Holidays Taken,81.000000,37.882271,-43.117729,0.000000
0.467682,DeadlinesMissed,116.000000,54.251153,-61.748846,-0.000000
,Manager Score,10.000000,65.912426,0.000000,55.912426
,Experience(yrs),28.000000,28.000000,0.000000,0.000000
,EOY(points),68.000000,68.000000,0.000000,0.000000
,TaskAssigned,141.000000,178.248478,0.000000,37.248478
,DeadlinesMet,108.000000,108.000000,0.000000,-0.000000
,EOM points (agg),1030.000000,1030.000003,0.000000,0.000003
,TaskCompleted,25.000000,123.997325,0.000000,98.997325
,number of EOM,7.000000,8.661847,0.000000,1.661847
71.000000,Holidays Taken,138.000000,33.512928,-16.022007,-88.465065
0.883899,DeadlinesMissed,14.000000,12.374579,-1.625421,0.000000
,Manager Score,94.000000,94.000001,0.000000,0.000001
,Experience(yrs),7.000000,22.251495,0.000000,15.251495
,EOY(points),69.000000,69.000001,0.000000,0.000001
,TaskAssigned,193.000000,193.000002,0.000000,0.000002
,DeadlinesMet,54.000000,145.244145,0.000000,91.244145
,EOM points (agg),138.000000,753.405259,0.000000,615.405259
,TaskCompleted,179.000000,180.625423,0.000000,1.625423
,number of EOM,1.000000,9.435624,0.000000,8.435624
72.000000,Holidays Taken,20.000000,20.000000,0.000000,0.000000
1.000000,DeadlinesMissed,92.000000,92.000000,0.000000,0.000000
,Manager Score,78.000000,78.000000,0.000000,0.000000
,Experience(yrs),20.000000,20.000000,0.000000,0.000000
,EOY(points),89.000000,89.000000,0.000000,0.000000
,TaskAssigned,222.000000,222.000000,0.000000,0.000000
,DeadlinesMet,99.000000,99.000000,0.000000,0.000000
,EOM points (agg),741.000000,741.000000,0.000000,0.000000
,TaskCompleted,130.000000,130.000000,0.000000,0.000000
,number of EOM,10.000000,10.000000,0.000000,0.000000
73.000000,Holidays Taken,26.000000,15.179544,-10.820456,0.000000
0.583829,DeadlinesMissed,172.000000,100.418524,-71.581477,0.000001
,Manager Score,45.000000,45.000000,0.000000,-0.000000
,Experience(yrs),19.000000,23.727354,0.000000,4.727354
,EOY(points),56.000000,56.000000,0.000000,-0.000000
,TaskAssigned,200.000000,200.000001,0.000000,0.000001
,DeadlinesMet,27.000000,133.099533,0.000000,106.099533
,EOM points (agg),1062.000000,1061.999999,0.000000,-0.000001
,TaskCompleted,28.000000,99.581477,0.000000,71.581477
,number of EOM,4.000000,5.265254,0.000000,1.265254
74.000000,Holidays Taken,105.000000,105.000000,0.000000,0.000000
1.000000,DeadlinesMissed,42.000000,42.000000,0.000000,0.000000
,Manager Score,100.000000,100.000000,0.000000,0.000000
,Experience(yrs),13.000000,13.000000,0.000000,0.000000
,EOY(points),90.000000,90.000000,0.000000,0.000000
,TaskAssigned,223.000000,223.000000,0.000000,0.000000
,DeadlinesMet,104.000000,104.000000,0.000000,0.000000
,EOM points (agg),79.000000,79.000000,0.000000,0.000000
,TaskCompleted,181.000000,181.000000,0.000000,0.000000
,number of EOM,7.000000,7.000000,0.000000,0.000000
75.000000,Holidays Taken,96.000000,96.000000,0.000000,0.000000
1.000000,DeadlinesMissed,185.000000,185.000000,0.000000,0.000000
,Manager Score,58.000000,58.000000,0.000000,0.000000
,Experience(yrs),27.000000,27.000000,0.000000,0.000000
,EOY(points),96.000000,96.000000,0.000000,0.000000
,TaskAssigned,263.000000,263.000000,0.000000,0.000000
,DeadlinesMet,91.000000,91.000000,0.000000,0.000000
,EOM points (agg),932.000000,932.000000,0.000000,0.000000
,TaskCompleted,78.000000,78.000000,0.000000,0.000000
,number of EOM,8.000000,8.000000,0.000000,0.000000
76.000000,Holidays Taken,101.000000,101.000000,0.000000,0.000000
1.000000,DeadlinesMissed,324.000000,324.000000,0.000000,0.000000
,Manager Score,74.000000,74.000000,0.000000,0.000000
,Experience(yrs),26.000000,26.000000,0.000000,0.000000
,EOY(points),69.000000,69.000000,0.000000,0.000000
,TaskAssigned,378.000000,378.000000,0.000000,0.000000
,DeadlinesMet,49.000000,49.000000,0.000000,0.000000
,EOM points (agg),538.000000,538.000000,0.000000,0.000000
,TaskCompleted,54.000000,54.000000,0.000000,0.000000
,number of EOM,4.000000,4.000000,0.000000,0.000000
77.000000,Holidays Taken,126.000000,126.000000,0.000000,0.000000
1.000000,DeadlinesMissed,256.000000,256.000000,0.000000,0.000000
,Manager Score,22.000000,22.000000,0.000000,0.000000
,Experience(yrs),8.000000,8.000000,0.000000,0.000000
,EOY(points),12.000000,12.000000,0.000000,0.000000
,TaskAssigned,285.000000,285.000000,0.000000,0.000000
,DeadlinesMet,274.000000,274.000000,0.000000,0.000000
,EOM points (agg),0.000000,0.000000,0.000000,0.000000
,TaskCompleted,29.000000,29.000000,0.000000,0.000000
,number of EOM,12.000000,12.000000,0.000000,0.000000
78.000000,Holidays Taken,147.000000,147.000000,0.000000,0.000000
1.000000,DeadlinesMissed,343.000000,343.000000,0.000000,0.000000
,Manager Score,76.000000,76.000000,0.000000,0.000000
,Experience(yrs),16.000000,16.000000,0.000000,0.000000
,EOY(points),66.000000,66.000000,0.000000,0.000000
,TaskAssigned,361.000000,361.000000,0.000000,0.000000
,DeadlinesMet,343.000000,343.000000,0.000000,0.000000
,EOM points (agg),871.000000,871.000000,0.000000,0.000000
,TaskCompleted,18.000000,18.000000,0.000000,0.000000
,number of EOM,10.000000,10.000000,0.000000,0.000000
79.000000,Holidays Taken,64.000000,22.738891,-41.261109,-0.000000
0.355295,DeadlinesMissed,129.000000,45.833077,-83.166923,-0.000000
,Manager Score,34.000000,86.330183,0.000000,52.330183
,Experience(yrs),5.000000,11.577634,0.000000,6.577634
,EOY(points),25.000000,33.851675,0.000000,8.851675
,TaskAssigned,311.000000,343.144852,0.000000,32.144852
,DeadlinesMet,294.000000,294.000002,0.000000,0.000002
,EOM points (agg),383.000000,383.000003,0.000000,0.000003
,TaskCompleted,182.000000,297.311775,0.000000,115.311775
,number of EOM,4.000000,6.752705,0.000000,2.752705
80.000000,Holidays Taken,35.000000,35.000000,0.000000,0.000000
1.000000,DeadlinesMissed,190.000000,190.000000,0.000000,0.000000
,Manager Score,78.000000,78.000000,0.000000,0.000000
,Experience(yrs),30.000000,30.000000,0.000000,0.000000
,EOY(points),85.000000,85.000000,0.000000,0.000000
,TaskAssigned,371.000000,371.000000,0.000000,0.000000
,DeadlinesMet,47.000000,47.000000,0.000000,0.000000
,EOM points (agg),371.000000,371.000000,0.000000,0.000000
,TaskCompleted,181.000000,181.000000,0.000000,0.000000
,number of EOM,9.000000,9.000000,0.000000,0.000000
81.000000,Holidays Taken,144.000000,18.906932,-125.093068,-0.000000
0.131298,DeadlinesMissed,14.000000,1.838174,-12.161826,-0.000000
